사고신고사유,사고일시,공정율,날씨,지역,공사종류,공사비,공종소분류,사망자,내국인사망자,외국인사망자,남성사망자,여성사망자,10이상20미만 사망자,20이상30미만 사망자,30이상40미만 사망자,40이상50미만 사망자,50이상60미만 사망자,60이상사망자,부상자,내국인부상자,외국인부상자,남성부상자,여성부상자,10이상20미만 부상자,20이상30미만 부상자,30이상40미만 부상자,40이상50미만 부상자,50이상60미만 부상자,60이상부상자
3일이상 휴업이 필요한 부상,2022-07-19 10:20:00,30~39%,맑음,경기도,건축/건축물/창고시설,"500억 ~ 1,000억원 미만",건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-19 10:30:00,10% 미만,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2022-07-19 10:40:00,40~49%,맑음,전라북도,토목/기타/간척매립,"1,000억원 이상",관공사 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-19 10:50:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-19 11:00:00,50~59%,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-19 11:00:00,70~79%,흐림,강원도,건축/건축물/교육연구시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-19 11:00:00,10~19%,맑음,경상남도,건축/건축물/창고시설,10억 ~ 20억원 미만,목공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-19 11:10:00,90% 이상,맑음,경상남도,토목/교량/기타,"2,000만 ~ 4,000만원 미만",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2022-07-19 13:30:00,30~39%,맑음,경기도,토목/옹벽 및 절토사면/기타,50억 ~ 100억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-19 13:30:00,10~19%,맑음,부산광역시,건축/건축물/근린생활시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-19 14:24:00,10% 미만,안개,대전광역시,건축/건축물/공동주택,150억 ~ 200억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-19 15:30:00,60~69%,맑음,충청북도,건축/건축물/교육연구시설,100억 ~ 150억원 미만,목공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-19 17:33:00,80~89%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-19 19:10:00,50~59%,맑음,경기도,토목/상하수도/기타,300억 ~ 500억원 미만,기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-20 07:00:00,40~49%,흐림,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-20 07:55:00,10% 미만,맑음,인천광역시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",지정공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-20 08:00:00,30~39%,맑음,서울특별시,건축/건축물/공동주택,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-20 08:00:00,30~39%,맑음,경상남도,건축/건축물/근린생활시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2022-07-20 08:06:00,70~79%,맑음,경기도,산업환경설비/환경시설/공공폐수처리시설,100억 ~ 150억원 미만,건축물 부대공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2022-07-20 09:00:00,10% 미만,맑음,경기도,건축/건축물/공장,"1,000억원 이상",건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-20 09:00:00,80~89%,맑음,서울특별시,건축/건축물/공장,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-20 09:30:00,60~69%,흐림,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-20 10:00:00,80~89%,맑음,경상북도,토목/하천/기타,50억 ~ 100억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-20 10:10:00,60~69%,흐림,충청북도,건축/건축물/공장,"1,000억원 이상",토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2022-07-20 10:45:00,40~49%,흐림,대전광역시,건축/건축물/교육연구시설,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2022-07-20 11:00:00,60~69%,맑음,충청북도,건축/건축물/공동주택,"1,000만원 미만",타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"사망 1명 이상, 3일이상 휴업이 필요한 부상",2022-07-20 11:15:00,70~79%,맑음,경기도,건축/건축물/운동시설,10억 ~ 20억원 미만,건축물 부대공사,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-20 12:40:00,10% 미만,맑음,경상남도,건축/건축물/종교시설,5억 ~ 10억원 미만,건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-20 13:00:00,60~69%,맑음,경기도,건축/건축물/공동주택,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-20 13:10:00,90% 이상,맑음,인천광역시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-20 14:00:00,50~59%,맑음,경상남도,토목/기타/부지조성,"1,000억원 이상",말뚝공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-20 14:10:00,10% 미만,강우,경기도,건축/건축물/창고시설,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-20 14:50:00,30~39%,흐림,충청북도,토목/하천/보,50억 ~ 100억원 미만,하천공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-20 15:05:00,60~69%,흐림,경상남도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-21 09:00:00,20~29%,강우,대구광역시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-21 09:30:00,50~59%,맑음,경기도,건축/건축물/업무시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-21 10:05:00,40~49%,흐림,부산광역시,토목/도로/도로,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-21 10:30:00,80~89%,흐림,경상북도,토목/도로/도로,300억 ~ 500억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-21 10:30:00,60~69%,맑음,전라북도,건축/건축물/근린생활시설,10억 ~ 20억원 미만,수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-21 10:30:00,50~59%,강우,서울특별시,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-21 10:50:00,10% 미만,흐림,대전광역시,건축/건축물/공동주택,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-21 11:30:00,10% 미만,맑음,서울특별시,건축/건축물/업무시설,200억 ~ 300억원 미만,말뚝공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-21 15:00:00,50~59%,흐림,경기도,건축/건축물/공동주택,3억 ~ 5억원 미만,방수공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-21 15:50:00,70~79%,맑음,경상남도,토목/상하수도/기타,50억 ~ 100억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-21 16:20:00,60~69%,맑음,경기도,건축/건축물/창고시설,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-22 04:10:00,80~89%,흐림,경기도,건축/건축물/공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2022-07-22 08:00:00,30~39%,흐림,경기도,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-22 08:05:00,80~89%,흐림,부산광역시,건축/건축물/업무시설,"1,000억원 이상",타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-22 08:30:00,20~29%,맑음,인천광역시,건축/건축물/교육연구시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-22 09:00:00,40~49%,맑음,경상북도,건축/건축물/공동주택,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-22 09:30:00,60~69%,맑음,경기도,건축/건축물/업무시설,150억 ~ 200억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-22 09:40:00,30~39%,흐림,경기도,건축/건축물/창고시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-22 11:00:00,70~79%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-22 11:10:00,20~29%,맑음,경기도,건축/건축물/업무시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-22 13:00:00,90% 이상,맑음,경상남도,건축/건축물/단독주택,3억 ~ 5억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-22 13:30:00,20~29%,맑음,서울특별시,토목/터널/도로터널,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-22 14:20:00,50~59%,흐림,전라북도,건축/건축물/교육연구시설,5억 ~ 10억원 미만,건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-22 14:30:00,80~89%,흐림,인천광역시,건축/건축물/문화 및 집회시설,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-23 06:00:00,20~29%,맑음,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2022-07-23 07:38:00,10% 미만,맑음,경기도,토목/기타/부지조성,10억 ~ 20억원 미만,관공사 부대공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2022-07-23 08:35:00,10~19%,흐림,경기도,건축/건축물/업무시설,150억 ~ 200억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-23 09:50:00,40~49%,흐림,인천광역시,건축/건축물/자동차 관련시설,50억 ~ 100억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-23 10:30:00,20~29%,맑음,대전광역시,건축/건축물/창고시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-23 11:00:00,60~69%,맑음,강원도,산업환경설비/환경시설/소각장,50억 ~ 100억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-23 11:50:00,20~29%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-23 13:00:00,20~29%,맑음,부산광역시,건축/건축물/공동주택,200억 ~ 300억원 미만,조적공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-23 13:00:00,10~19%,맑음,인천광역시,건축/건축물/공동주택,"1,000억원 이상",타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-23 14:00:00,10~19%,맑음,강원도,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-23 14:00:00,60~69%,맑음,인천광역시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-23 14:21:00,40~49%,맑음,울산광역시,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-23 14:25:00,10% 미만,흐림,경기도,건축/건축물/공동주택,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-23 14:30:00,10% 미만,맑음,경상남도,건축/건축물/교정 및 군사시설,100억 ~ 150억원 미만,지정공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-23 14:30:00,90% 이상,강우,경기도,건축/건축물/근린생활시설,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-23 14:45:00,60~69%,흐림,부산광역시,건축/건축물/숙박시설,"500억 ~ 1,000억원 미만",철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-23 15:00:00,20~29%,흐림,대구광역시,건축/건축물/근린생활시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-23 15:30:00,60~69%,강우,대구광역시,건축/건축물/업무시설,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-23 16:00:00,80~89%,맑음,인천광역시,건축/건축물/기타,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-25 08:00:00,80~89%,맑음,서울특별시,건축/건축물/공동주택,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-25 09:25:00,30~39%,맑음,경기도,토목/터널/철도터널,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,1,0,2,0
3일이상 휴업이 필요한 부상,2022-07-25 10:00:00,40~49%,맑음,경기도,건축/건축물/근린생활시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-25 10:00:00,80~89%,맑음,부산광역시,건축/건축물/숙박시설,300억 ~ 500억원 미만,창호 및 유리공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2022-07-25 10:20:00,70~79%,흐림,대구광역시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-25 11:00:00,10~19%,맑음,부산광역시,건축/건축물/업무시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"3일이상 휴업이 필요한 부상, 기타",2022-07-25 11:00:00,60~69%,맑음,제주특별자치도,토목/기타/부지조성,150억 ~ 200억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-25 11:00:00,40~49%,맑음,경기도,토목/하천/제방(통관/호안),50억 ~ 100억원 미만,하천공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-25 11:15:00,50~59%,맑음,전라북도,건축/건축물/공동주택,50억 ~ 100억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-25 11:40:00,90% 이상,맑음,충청남도,토목/상하수도/하수도,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-25 12:30:00,30~39%,맑음,경상북도,건축/건축물/공장,200억 ~ 300억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-25 13:00:00,20~29%,맑음,충청남도,건축/건축물/문화 및 집회시설,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-25 13:10:00,30~39%,맑음,경기도,건축/건축물/근린생활시설,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-25 13:30:00,20~29%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-25 13:58:00,70~79%,맑음,충청남도,건축/건축물/자동차 관련시설,50억 ~ 100억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-25 14:00:00,80~89%,맑음,경기도,건축/건축물/공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-25 14:54:00,30~39%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2022-07-25 15:30:00,80~89%,맑음,경기도,건축/건축물/교육연구시설,20억 ~ 50억원 미만,수장공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2022-07-25 16:20:00,20~29%,맑음,충청남도,토목/교량/도로교량,"1,000억원 이상",교량공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-26 07:30:00,10% 미만,맑음,경기도,건축/건축물/공장,"500억 ~ 1,000억원 미만",토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-26 07:38:00,10~19%,강우,서울특별시,건축/건축물/공동주택,"1,000억원 이상",지반조사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-26 07:50:00,50~59%,맑음,충청북도,건축/건축물/공동주택,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-26 08:10:00,30~39%,흐림,경기도,건축/건축물/판매시설,50억 ~ 100억원 미만,금속공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-26 08:30:00,50~59%,맑음,경기도,건축/건축물/근린생활시설,100억 ~ 150억원 미만,지붕 및 홈통공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-26 08:35:00,60~69%,맑음,충청북도,건축/건축물/공장,"1,000억원 이상",산업설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2022-07-26 08:40:00,60~69%,맑음,충청북도,건축/건축물/공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2022-07-26 08:40:00,10% 미만,맑음,광주광역시,건축/건축물/업무시설,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2022-07-26 09:00:00,70~79%,흐림,경기도,건축/건축물/업무시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2022-07-26 09:00:00,50~59%,흐림,대전광역시,토목/옹벽 및 절토사면/옹벽,"4,000만 ~ 1억원 미만",관공사 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2022-07-26 09:30:00,80~89%,맑음,충청북도,건축/건축물/공장,300억 ~ 500억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2022-07-26 09:36:00,10~19%,맑음,전라북도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3일이상 휴업이 필요한 부상, 기타",2022-07-26 09:50:00,70~79%,맑음,강원도,토목/상하수도/기타,2억 ~ 3억원 미만,관공사 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0
